token,class,prefix,suffix,token_length,alpha_count,digit_count,special_char_count,x_count,contains_fraction,contains_decimal,contains_dash,contains_slash,contains_space,starts_with_letter,starts_with_digit,ends_with_digit,ends_with_letter,numeric_groups,alphabetic_groups,shape_family,material_hint,company_prefix,normalized_token,regex_signature,category,source
S Shape S-403,S,S,NONE,13,7,3,1,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE S-403,A|SPACE|A|SPACE|A|SEP:-|N,,augmented
S Shape-S-403,S,S,NONE,13,7,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE-S-403,A|SPACE|A|SEP:-|A|SEP:-|N,,augmented
S-404,S,S,NONE,5,1,3,1,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S-404,A|SEP:-|N,,original
S -404,S,S,NONE,6,1,3,1,0,0,0,1,0,1,1,0,1,0,1,1,S,NONE,NONE,S -404,A|SPACE|SEP:-|N,,original
S--404,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S--404,A|SEP:-|SEP:-|N,,augmented
S_-404,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S_-404,A|SEP:_|SEP:-|N,,augmented
S-404 A36,S,S,NONE,9,2,5,1,0,0,0,1,0,1,1,0,1,0,2,2,S,A36,NONE,S-404 A36,A|SEP:-|N|SPACE|A|N,,augmented
Beam S-404,S,BEAM,NONE,10,5,3,1,0,0,0,1,0,1,1,0,1,0,1,2,S,NONE,BEAM,BEAM S-404,A|SPACE|A|SEP:-|N,,augmented
Beam-S-404,S,BEAM,NONE,10,5,3,2,0,0,0,1,0,0,1,0,1,0,1,2,S,NONE,BEAM,BEAM-S-404,A|SEP:-|A|SEP:-|N,,augmented
S-404 Beam,S,S,BEAM,10,5,3,1,0,0,0,1,0,1,1,0,0,1,1,2,S,NONE,NONE,S-404 BEAM,A|SEP:-|N|SPACE|A,,augmented
I-Beam S-404,S,I,NONE,12,6,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,I-BEAM S-404,A|SEP:-|A|SPACE|A|SEP:-|N,,augmented
I-Beam-S-404,S,I,NONE,12,6,3,3,0,0,0,1,0,0,1,0,1,0,1,3,S,NONE,NONE,I-BEAM-S-404,A|SEP:-|A|SEP:-|A|SEP:-|N,,augmented
S-404 I-Beam,S,S,BEAM,12,6,3,2,0,0,0,1,0,1,1,0,0,1,1,3,S,NONE,NONE,S-404 I-BEAM,A|SEP:-|N|SPACE|A|SEP:-|A,,augmented
S Shape S-404,S,S,NONE,13,7,3,1,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE S-404,A|SPACE|A|SPACE|A|SEP:-|N,,augmented
S Shape-S-404,S,S,NONE,13,7,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE-S-404,A|SPACE|A|SEP:-|A|SEP:-|N,,augmented
S-501,S,S,NONE,5,1,3,1,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S-501,A|SEP:-|N,,original
S -501,S,S,NONE,6,1,3,1,0,0,0,1,0,1,1,0,1,0,1,1,S,NONE,NONE,S -501,A|SPACE|SEP:-|N,,original
S--501,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S--501,A|SEP:-|SEP:-|N,,augmented
S_-501,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S_-501,A|SEP:_|SEP:-|N,,augmented
S-501 A36,S,S,NONE,9,2,5,1,0,0,0,1,0,1,1,0,1,0,2,2,S,A36,NONE,S-501 A36,A|SEP:-|N|SPACE|A|N,,augmented
Beam S-501,S,BEAM,NONE,10,5,3,1,0,0,0,1,0,1,1,0,1,0,1,2,S,NONE,BEAM,BEAM S-501,A|SPACE|A|SEP:-|N,,augmented
Beam-S-501,S,BEAM,NONE,10,5,3,2,0,0,0,1,0,0,1,0,1,0,1,2,S,NONE,BEAM,BEAM-S-501,A|SEP:-|A|SEP:-|N,,augmented
S-501 Beam,S,S,BEAM,10,5,3,1,0,0,0,1,0,1,1,0,0,1,1,2,S,NONE,NONE,S-501 BEAM,A|SEP:-|N|SPACE|A,,augmented
I-Beam S-501,S,I,NONE,12,6,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,I-BEAM S-501,A|SEP:-|A|SPACE|A|SEP:-|N,,augmented
I-Beam-S-501,S,I,NONE,12,6,3,3,0,0,0,1,0,0,1,0,1,0,1,3,S,NONE,NONE,I-BEAM-S-501,A|SEP:-|A|SEP:-|A|SEP:-|N,,augmented
S-501 I-Beam,S,S,BEAM,12,6,3,2,0,0,0,1,0,1,1,0,0,1,1,3,S,NONE,NONE,S-501 I-BEAM,A|SEP:-|N|SPACE|A|SEP:-|A,,augmented
S Shape S-501,S,S,NONE,13,7,3,1,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE S-501,A|SPACE|A|SPACE|A|SEP:-|N,,augmented
S Shape-S-501,S,S,NONE,13,7,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE-S-501,A|SPACE|A|SEP:-|A|SEP:-|N,,augmented
S-502,S,S,NONE,5,1,3,1,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S-502,A|SEP:-|N,,original
S -502,S,S,NONE,6,1,3,1,0,0,0,1,0,1,1,0,1,0,1,1,S,NONE,NONE,S -502,A|SPACE|SEP:-|N,,original
S--502,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S--502,A|SEP:-|SEP:-|N,,augmented
S_-502,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S_-502,A|SEP:_|SEP:-|N,,augmented
S-502 A36,S,S,NONE,9,2,5,1,0,0,0,1,0,1,1,0,1,0,2,2,S,A36,NONE,S-502 A36,A|SEP:-|N|SPACE|A|N,,augmented
Beam S-502,S,BEAM,NONE,10,5,3,1,0,0,0,1,0,1,1,0,1,0,1,2,S,NONE,BEAM,BEAM S-502,A|SPACE|A|SEP:-|N,,augmented
Beam-S-502,S,BEAM,NONE,10,5,3,2,0,0,0,1,0,0,1,0,1,0,1,2,S,NONE,BEAM,BEAM-S-502,A|SEP:-|A|SEP:-|N,,augmented
S-502 Beam,S,S,BEAM,10,5,3,1,0,0,0,1,0,1,1,0,0,1,1,2,S,NONE,NONE,S-502 BEAM,A|SEP:-|N|SPACE|A,,augmented
I-Beam S-502,S,I,NONE,12,6,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,I-BEAM S-502,A|SEP:-|A|SPACE|A|SEP:-|N,,augmented
I-Beam-S-502,S,I,NONE,12,6,3,3,0,0,0,1,0,0,1,0,1,0,1,3,S,NONE,NONE,I-BEAM-S-502,A|SEP:-|A|SEP:-|A|SEP:-|N,,augmented
S-502 I-Beam,S,S,BEAM,12,6,3,2,0,0,0,1,0,1,1,0,0,1,1,3,S,NONE,NONE,S-502 I-BEAM,A|SEP:-|N|SPACE|A|SEP:-|A,,augmented
S Shape S-502,S,S,NONE,13,7,3,1,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE S-502,A|SPACE|A|SPACE|A|SEP:-|N,,augmented
S Shape-S-502,S,S,NONE,13,7,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE-S-502,A|SPACE|A|SEP:-|A|SEP:-|N,,augmented
S-601,S,S,NONE,5,1,3,1,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S-601,A|SEP:-|N,,original
S -601,S,S,NONE,6,1,3,1,0,0,0,1,0,1,1,0,1,0,1,1,S,NONE,NONE,S -601,A|SPACE|SEP:-|N,,original
S--601,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S--601,A|SEP:-|SEP:-|N,,augmented
S_-601,S,S,NONE,6,1,3,2,0,0,0,1,0,0,1,0,1,0,1,1,S,NONE,NONE,S_-601,A|SEP:_|SEP:-|N,,augmented
S-601 A36,S,S,NONE,9,2,5,1,0,0,0,1,0,1,1,0,1,0,2,2,S,A36,NONE,S-601 A36,A|SEP:-|N|SPACE|A|N,,augmented
Beam S-601,S,BEAM,NONE,10,5,3,1,0,0,0,1,0,1,1,0,1,0,1,2,S,NONE,BEAM,BEAM S-601,A|SPACE|A|SEP:-|N,,augmented
Beam-S-601,S,BEAM,NONE,10,5,3,2,0,0,0,1,0,0,1,0,1,0,1,2,S,NONE,BEAM,BEAM-S-601,A|SEP:-|A|SEP:-|N,,augmented
S-601 Beam,S,S,BEAM,10,5,3,1,0,0,0,1,0,1,1,0,0,1,1,2,S,NONE,NONE,S-601 BEAM,A|SEP:-|N|SPACE|A,,augmented
I-Beam S-601,S,I,NONE,12,6,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,I-BEAM S-601,A|SEP:-|A|SPACE|A|SEP:-|N,,augmented
I-Beam-S-601,S,I,NONE,12,6,3,3,0,0,0,1,0,0,1,0,1,0,1,3,S,NONE,NONE,I-BEAM-S-601,A|SEP:-|A|SEP:-|A|SEP:-|N,,augmented
S-601 I-Beam,S,S,BEAM,12,6,3,2,0,0,0,1,0,1,1,0,0,1,1,3,S,NONE,NONE,S-601 I-BEAM,A|SEP:-|N|SPACE|A|SEP:-|A,,augmented
S Shape S-601,S,S,NONE,13,7,3,1,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE S-601,A|SPACE|A|SPACE|A|SEP:-|N,,augmented
S Shape-S-601,S,S,NONE,13,7,3,2,0,0,0,1,0,1,1,0,1,0,1,3,S,NONE,NONE,S SHAPE-S-601,A|SPACE|A|SEP:-|A|SEP:-|N,,augmented
A205,A,A,NONE,4,1,3,0,0,0,0,0,0,0,1,0,1,0,1,1,OTHER,A205,NONE,A205,A|N,,original
A A205,A,A,NONE,6,2,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A205,NONE,A A205,A|SPACE|A|N,,augmented
A205 (A),A,A,NONE,8,2,3,2,0,0,0,0,0,1,1,0,0,0,1,2,OTHER,A205,NONE,A205 (A),A|N|SPACE|SEP:(|A|SEP:),,augmented
ASTM A205,A,ASTM,NONE,9,5,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A205,NONE,ASTM A205,A|SPACE|A|N,,augmented
A205 Steel,A,A,STEEL,10,6,3,0,0,0,0,0,0,1,1,0,0,1,1,2,OTHER,A205:STEEL,NONE,A205 STEEL,A|N|SPACE|A,,augmented
Grade A205,A,GRADE,NONE,10,6,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A205,NONE,GRADE A205,A|SPACE|A|N,,augmented
Mat'l A205,A,MAT,NONE,10,5,3,1,0,0,0,0,0,1,1,0,1,0,1,3,M,A205,NONE,MAT'L A205,A|SEP:'|A|SPACE|A|N,,augmented
Steel A205,A,STEEL,NONE,10,6,3,0,0,0,0,0,0,1,1,0,1,0,1,2,ST,A205,NONE,STEEL A205,A|SPACE|A|N,,augmented
MATERIAL A205,A,MATERIAL,NONE,13,9,3,0,0,0,0,0,0,1,1,0,1,0,1,2,M,A205,NONE,MATERIAL A205,A|SPACE|A|N,,augmented
A5,A,A,NONE,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,OTHER,NONE,NONE,A5,A|N,,original
A A5,A,A,NONE,4,2,1,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,NONE,NONE,A A5,A|SPACE|A|N,,augmented
A5 (A),A,A,NONE,6,2,1,2,0,0,0,0,0,1,1,0,0,0,1,2,OTHER,NONE,NONE,A5 (A),A|N|SPACE|SEP:(|A|SEP:),,augmented
ASTM A5,A,ASTM,NONE,7,5,1,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,NONE,NONE,ASTM A5,A|SPACE|A|N,,augmented
A5 Steel,A,A,STEEL,8,6,1,0,0,0,0,0,0,1,1,0,0,1,1,2,OTHER,NONE,NONE,A5 STEEL,A|N|SPACE|A,,augmented
Grade A5,A,GRADE,NONE,8,6,1,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,NONE,NONE,GRADE A5,A|SPACE|A|N,,augmented
Mat'l A5,A,MAT,NONE,8,5,1,1,0,0,0,0,0,1,1,0,1,0,1,3,M,NONE,NONE,MAT'L A5,A|SEP:'|A|SPACE|A|N,,augmented
Steel A5,A,STEEL,NONE,8,6,1,0,0,0,0,0,0,1,1,0,1,0,1,2,ST,NONE,NONE,STEEL A5,A|SPACE|A|N,,augmented
MATERIAL A5,A,MATERIAL,NONE,11,9,1,0,0,0,0,0,0,1,1,0,1,0,1,2,M,NONE,NONE,MATERIAL A5,A|SPACE|A|N,,augmented
TS10X10,HSS,TS,NONE,7,3,4,0,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,TS,TS10X10,A|N|A|N,,augmented
HSS10X10,HSS,HSS,NONE,8,4,4,0,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS10X10,A|N|A|N,,original
TS 10X10,HSS,TS,NONE,8,3,4,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,TS,TS 10X10,A|SPACE|N|A|N,,augmented
HSS 10X10,HSS,HSS,NONE,9,4,4,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS 10X10,A|SPACE|N|A|N,,original
HSS-10X10,HSS,HSS,NONE,9,4,4,1,1,0,0,1,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS-10X10,A|SEP:-|N|A|N,,augmented
HSS_10X10,HSS,HSS,NONE,9,4,4,1,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS_10X10,A|SEP:_|N|A|N,,augmented
HSS10 X 10,HSS,HSS,NONE,10,4,4,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS10 X 10,A|N|SPACE|A|SPACE|N,,original
HSS 10 X 10,HSS,HSS,NONE,11,4,4,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS 10 X 10,A|SPACE|N|SPACE|A|SPACE|N,,original
HSS HSS10X10,HSS,HSS,NONE,12,7,4,0,1,0,0,0,0,1,1,0,1,0,2,3,HSS,NONE,NONE,HSS HSS10X10,A|SPACE|A|N|A|N,,augmented
HSS-HSS10X10,HSS,HSS,NONE,12,7,4,1,1,0,0,1,0,0,1,0,1,0,2,3,HSS,NONE,NONE,HSS-HSS10X10,A|SEP:-|A|N|A|N,,augmented
HSS10X10 HSS,HSS,HSS,HSS,12,7,4,0,1,0,0,0,0,1,1,0,0,1,2,3,HSS,NONE,NONE,HSS10X10 HSS,A|N|A|N|SPACE|A,,augmented
HSS10X10 A500,HSS,HSS,NONE,13,5,7,0,1,0,0,0,0,1,1,0,1,0,3,3,HSS,A500,NONE,HSS10X10 A500,A|N|A|N|SPACE|A|N,,augmented
TS3X3,HSS,TS,NONE,5,3,2,0,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,TS,TS3X3,A|N|A|N,,augmented
HSS3X3,HSS,HSS,NONE,6,4,2,0,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS3X3,A|N|A|N,,original
TS 3X3,HSS,TS,NONE,6,3,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,TS,TS 3X3,A|SPACE|N|A|N,,augmented
HSS 3X3,HSS,HSS,NONE,7,4,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS 3X3,A|SPACE|N|A|N,,original
HSS-3X3,HSS,HSS,NONE,7,4,2,1,1,0,0,1,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS-3X3,A|SEP:-|N|A|N,,augmented
HSS_3X3,HSS,HSS,NONE,7,4,2,1,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS_3X3,A|SEP:_|N|A|N,,augmented
HSS3 X 3,HSS,HSS,NONE,8,4,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS3 X 3,A|N|SPACE|A|SPACE|N,,original
HSS 3 X 3,HSS,HSS,NONE,9,4,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS 3 X 3,A|SPACE|N|SPACE|A|SPACE|N,,original
HSS HSS3X3,HSS,HSS,NONE,10,7,2,0,1,0,0,0,0,1,1,0,1,0,2,3,HSS,NONE,NONE,HSS HSS3X3,A|SPACE|A|N|A|N,,augmented
HSS-HSS3X3,HSS,HSS,NONE,10,7,2,1,1,0,0,1,0,0,1,0,1,0,2,3,HSS,NONE,NONE,HSS-HSS3X3,A|SEP:-|A|N|A|N,,augmented
HSS3X3 HSS,HSS,HSS,HSS,10,7,2,0,1,0,0,0,0,1,1,0,0,1,2,3,HSS,NONE,NONE,HSS3X3 HSS,A|N|A|N|SPACE|A,,augmented
HSS3X3 A500,HSS,HSS,NONE,11,5,5,0,1,0,0,0,0,1,1,0,1,0,3,3,HSS,A500,NONE,HSS3X3 A500,A|N|A|N|SPACE|A|N,,augmented
TS6X8X1/2,HSS,TS,NONE,9,4,4,1,2,1,0,0,1,0,1,0,1,0,4,3,HSS,NONE,TS,TS6X8X1/2,A|N|A|N|A|N|SEP:/|N,,augmented
HSS6X8X1/2,HSS,HSS,NONE,10,5,4,1,2,1,0,0,1,0,1,0,1,0,4,3,HSS,NONE,NONE,HSS6X8X1/2,A|N|A|N|A|N|SEP:/|N,,original
TS 6X8X1/2,HSS,TS,NONE,10,4,4,1,2,1,0,0,1,1,1,0,1,0,4,3,HSS,NONE,TS,TS 6X8X1/2,A|SPACE|N|A|N|A|N|SEP:/|N,,augmented
HSS 6X8X1/2,HSS,HSS,NONE,11,5,4,1,2,1,0,0,1,1,1,0,1,0,4,3,HSS,NONE,NONE,HSS 6X8X1/2,A|SPACE|N|A|N|A|N|SEP:/|N,,original
HSS-6X8X1/2,HSS,HSS,NONE,11,5,4,2,2,1,0,1,1,0,1,0,1,0,4,3,HSS,NONE,NONE,HSS-6X8X1/2,A|SEP:-|N|A|N|A|N|SEP:/|N,,augmented
HSS_6X8X1/2,HSS,HSS,NONE,11,5,4,2,2,1,0,0,1,0,1,0,1,0,4,3,HSS,NONE,NONE,HSS_6X8X1/2,A|SEP:_|N|A|N|A|N|SEP:/|N,,augmented
HSS6 X 8X1/2,HSS,HSS,NONE,12,5,4,1,2,1,0,0,1,1,1,0,1,0,4,3,HSS,NONE,NONE,HSS6 X 8X1/2,A|N|SPACE|A|SPACE|N|A|N|SEP:/|N,,original
HSS HSS6X8X1/2,HSS,HSS,NONE,14,8,4,1,2,1,0,0,1,1,1,0,1,0,4,4,HSS,NONE,NONE,HSS HSS6X8X1/2,A|SPACE|A|N|A|N|A|N|SEP:/|N,,augmented
HSS-HSS6X8X1/2,HSS,HSS,NONE,14,8,4,2,2,1,0,1,1,0,1,0,1,0,4,4,HSS,NONE,NONE,HSS-HSS6X8X1/2,A|SEP:-|A|N|A|N|A|N|SEP:/|N,,augmented
HSS6X8X1/2 HSS,HSS,HSS,HSS,14,8,4,1,2,1,0,0,1,1,1,0,0,1,4,4,HSS,NONE,NONE,HSS6X8X1/2 HSS,A|N|A|N|A|N|SEP:/|N|SPACE|A,,augmented
HSS 6 X 8 X 1/2,HSS,HSS,NONE,15,5,4,1,2,1,0,0,1,1,1,0,1,0,4,3,HSS,NONE,NONE,HSS 6 X 8 X 1/2,A|SPACE|N|SPACE|A|SPACE|N|SPACE|A|SPACE|N|SEP:/|N,,original
HSS6X8X1/2 A500,HSS,HSS,NONE,15,6,7,1,2,1,0,0,1,1,1,0,1,0,5,4,HSS,A500,NONE,HSS6X8X1/2 A500,A|N|A|N|A|N|SEP:/|N|SPACE|A|N,,augmented
TS8X8,HSS,TS,NONE,5,3,2,0,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,TS,TS8X8,A|N|A|N,,augmented
HSS8X8,HSS,HSS,NONE,6,4,2,0,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS8X8,A|N|A|N,,original
TS 8X8,HSS,TS,NONE,6,3,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,TS,TS 8X8,A|SPACE|N|A|N,,augmented
HSS 8X8,HSS,HSS,NONE,7,4,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS 8X8,A|SPACE|N|A|N,,original
HSS-8X8,HSS,HSS,NONE,7,4,2,1,1,0,0,1,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS-8X8,A|SEP:-|N|A|N,,augmented
HSS_8X8,HSS,HSS,NONE,7,4,2,1,1,0,0,0,0,0,1,0,1,0,2,2,HSS,NONE,NONE,HSS_8X8,A|SEP:_|N|A|N,,augmented
HSS8 X 8,HSS,HSS,NONE,8,4,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS8 X 8,A|N|SPACE|A|SPACE|N,,original
HSS 8 X 8,HSS,HSS,NONE,9,4,2,0,1,0,0,0,0,1,1,0,1,0,2,2,HSS,NONE,NONE,HSS 8 X 8,A|SPACE|N|SPACE|A|SPACE|N,,original
HSS HSS8X8,HSS,HSS,NONE,10,7,2,0,1,0,0,0,0,1,1,0,1,0,2,3,HSS,NONE,NONE,HSS HSS8X8,A|SPACE|A|N|A|N,,augmented
HSS-HSS8X8,HSS,HSS,NONE,10,7,2,1,1,0,0,1,0,0,1,0,1,0,2,3,HSS,NONE,NONE,HSS-HSS8X8,A|SEP:-|A|N|A|N,,augmented
HSS8X8 HSS,HSS,HSS,HSS,10,7,2,0,1,0,0,0,0,1,1,0,0,1,2,3,HSS,NONE,NONE,HSS8X8 HSS,A|N|A|N|SPACE|A,,augmented
HSS8X8 A500,HSS,HSS,NONE,11,5,5,0,1,0,0,0,0,1,1,0,1,0,3,3,HSS,A500,NONE,HSS8X8 A500,A|N|A|N|SPACE|A|N,,augmented
HSS8X8 Tube,HSS,HSS,TUBE,11,8,2,0,1,0,0,0,0,1,1,0,0,1,2,3,HSS,NONE,NONE,HSS8X8 TUBE,A|N|A|N|SPACE|A,,augmented
A2280,A,A,NONE,5,1,4,0,0,0,0,0,0,0,1,0,1,0,1,1,OTHER,A2280,NONE,A2280,A|N,,original
A A2280,A,A,NONE,7,2,4,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A2280,NONE,A A2280,A|SPACE|A|N,,augmented
A2280 (A),A,A,NONE,9,2,4,2,0,0,0,0,0,1,1,0,0,0,1,2,OTHER,A2280,NONE,A2280 (A),A|N|SPACE|SEP:(|A|SEP:),,augmented
ASTM A2280,A,ASTM,NONE,10,5,4,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A2280,NONE,ASTM A2280,A|SPACE|A|N,,augmented
A2280 Steel,A,A,STEEL,11,6,4,0,0,0,0,0,0,1,1,0,0,1,1,2,OTHER,A2280:STEEL,NONE,A2280 STEEL,A|N|SPACE|A,,augmented
Grade A2280,A,GRADE,NONE,11,6,4,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A2280,NONE,GRADE A2280,A|SPACE|A|N,,augmented
Mat'l A2280,A,MAT,NONE,11,5,4,1,0,0,0,0,0,1,1,0,1,0,1,3,M,A2280,NONE,MAT'L A2280,A|SEP:'|A|SPACE|A|N,,augmented
Steel A2280,A,STEEL,NONE,11,6,4,0,0,0,0,0,0,1,1,0,1,0,1,2,ST,A2280,NONE,STEEL A2280,A|SPACE|A|N,,augmented
MATERIAL A2280,A,MATERIAL,NONE,14,9,4,0,0,0,0,0,0,1,1,0,1,0,1,2,M,A2280,NONE,MATERIAL A2280,A|SPACE|A|N,,augmented
A29,A,A,NONE,3,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,OTHER,A29,NONE,A29,A|N,,original
A A29,A,A,NONE,5,2,2,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A29,NONE,A A29,A|SPACE|A|N,,augmented
A29 (A),A,A,NONE,7,2,2,2,0,0,0,0,0,1,1,0,0,0,1,2,OTHER,A29,NONE,A29 (A),A|N|SPACE|SEP:(|A|SEP:),,augmented
ASTM A29,A,ASTM,NONE,8,5,2,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A29,NONE,ASTM A29,A|SPACE|A|N,,augmented
A29 Steel,A,A,STEEL,9,6,2,0,0,0,0,0,0,1,1,0,0,1,1,2,OTHER,A29:STEEL,NONE,A29 STEEL,A|N|SPACE|A,,augmented
Grade A29,A,GRADE,NONE,9,6,2,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A29,NONE,GRADE A29,A|SPACE|A|N,,augmented
Mat'l A29,A,MAT,NONE,9,5,2,1,0,0,0,0,0,1,1,0,1,0,1,3,M,A29,NONE,MAT'L A29,A|SEP:'|A|SPACE|A|N,,augmented
Steel A29,A,STEEL,NONE,9,6,2,0,0,0,0,0,0,1,1,0,1,0,1,2,ST,A29,NONE,STEEL A29,A|SPACE|A|N,,augmented
MATERIAL A29,A,MATERIAL,NONE,12,9,2,0,0,0,0,0,0,1,1,0,1,0,1,2,M,A29,NONE,MATERIAL A29,A|SPACE|A|N,,augmented
A416,A,A,NONE,4,1,3,0,0,0,0,0,0,0,1,0,1,0,1,1,OTHER,A416,NONE,A416,A|N,,original
A A416,A,A,NONE,6,2,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A416,NONE,A A416,A|SPACE|A|N,,augmented
A416 (A),A,A,NONE,8,2,3,2,0,0,0,0,0,1,1,0,0,0,1,2,OTHER,A416,NONE,A416 (A),A|N|SPACE|SEP:(|A|SEP:),,augmented
ASTM A416,A,ASTM,NONE,9,5,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A416,NONE,ASTM A416,A|SPACE|A|N,,augmented
A416 Steel,A,A,STEEL,10,6,3,0,0,0,0,0,0,1,1,0,0,1,1,2,OTHER,A416:STEEL,NONE,A416 STEEL,A|N|SPACE|A,,augmented
Grade A416,A,GRADE,NONE,10,6,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A416,NONE,GRADE A416,A|SPACE|A|N,,augmented
Mat'l A416,A,MAT,NONE,10,5,3,1,0,0,0,0,0,1,1,0,1,0,1,3,M,A416,NONE,MAT'L A416,A|SEP:'|A|SPACE|A|N,,augmented
Steel A416,A,STEEL,NONE,10,6,3,0,0,0,0,0,0,1,1,0,1,0,1,2,ST,A416,NONE,STEEL A416,A|SPACE|A|N,,augmented
MATERIAL A416,A,MATERIAL,NONE,13,9,3,0,0,0,0,0,0,1,1,0,1,0,1,2,M,A416,NONE,MATERIAL A416,A|SPACE|A|N,,augmented
A446,A,A,NONE,4,1,3,0,0,0,0,0,0,0,1,0,1,0,1,1,OTHER,A446,NONE,A446,A|N,,original
A A446,A,A,NONE,6,2,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A446,NONE,A A446,A|SPACE|A|N,,augmented
A446 (A),A,A,NONE,8,2,3,2,0,0,0,0,0,1,1,0,0,0,1,2,OTHER,A446,NONE,A446 (A),A|N|SPACE|SEP:(|A|SEP:),,augmented
ASTM A446,A,ASTM,NONE,9,5,3,0,0,0,0,0,0,1,1,0,1,0,1,2,OTHER,A446,NONE,ASTM A446,A|SPACE|A|N,,augmented
A446 Steel,A,A,STEEL,10,6,3,0,0,0,0,0,0,1,1,0,0,1,1,2,OTHER,A446:STEEL,NONE,A446 STEEL,A|N|SPACE|A,,augmented
