token,class,category,source,approved_at,unknown_id,ranking_score,correct,eval_split
W10X39,W10X39,structural_section,human_review,2026-09-07T10:16:11.219976+00:00,3fbbaaaf-7a17-468d-8c7b-17a9fd90a995,0.889600,1,train
W10X49,W10X49,structural_section,human_review,2026-09-07T10:16:11.220132+00:00,ecfa40f3-08d8-4d45-914b-690c280741e7,0.829500,1,train
W10X54,W10X54,structural_section,human_review,2026-09-07T10:16:11.220183+00:00,1597e9e8-c15d-433f-975d-fb14bb04b2c6,0.832200,1,train
W10X45,W10X45,structural_section,human_review,2026-09-07T10:16:11.220218+00:00,903e0ea1-8952-440c-bfe4-665de1187a5b,0.843400,1,train
HSS14X6X1/2,HSS14X6X1/2,structural_section,human_review,2026-09-07T10:16:11.220249+00:00,9fe63bd8-3330-4ab8-903d-edddff0c2911,0.748000,1,validation
W12X40,W12X40,structural_section,human_review,2026-09-07T10:16:11.220279+00:00,8508c736-b534-4421-b028-4d5ea6a7397d,0.998900,1,train
W21X44,W21X44,structural_section,human_review,2026-09-07T10:16:11.220308+00:00,1113c37d-696c-41ba-9d5c-0c2a370fc868,0.987500,1,train
W10X15,W10X15,structural_section,human_review,2026-09-07T10:16:11.220334+00:00,53ef804c-07ff-40c1-a05c-f7046f86a9b2,0.737200,1,validation
W10X30,W10X30,structural_section,human_review,2026-09-07T10:16:11.220361+00:00,865bbe82-3d92-4353-868a-de4556fef515,0.858900,1,train
W12X22,W12X22,structural_section,human_review,2026-09-07T10:16:11.220389+00:00,ca36420b-b30c-4a64-8dc7-9ba77691eb65,0.704000,1,train
W14X22,W14X22,structural_section,human_review,2026-09-07T10:16:11.220416+00:00,1436bb65-4ffe-443b-ab4d-6aece5c663b9,0.550000,1,train
W18X40,W18X40,structural_section,human_review,2026-09-07T10:16:11.220442+00:00,cc104523-61b4-4e69-be2a-985124b17c19,0.591600,1,train
W16X31,W16X31,structural_section,human_review,2026-09-07T10:16:11.220470+00:00,a9304c9f-f2eb-4ad2-94d2-7a250b0aa1da,0.993000,1,train
W16X26,W16X26,structural_section,human_review,2026-09-07T10:16:11.220496+00:00,33c0b674-447f-477f-84db-897fcc866d5d,0.575900,1,train
W12X16,W12X16,structural_section,human_review,2026-09-07T10:16:11.220523+00:00,498aa54d-5547-41ba-8aae-6412e639f53b,0.999500,1,validation
W18X35,W18X35,structural_section,human_review,2026-09-07T10:16:11.220549+00:00,eacb942a-0a5a-4f6d-991e-7078723bc4da,0.762100,1,train
W8X40,W8X40,structural_section,human_review,2026-09-07T10:16:11.220576+00:00,a029e705-b3db-471b-bca3-e07890fcda86,0.870000,1,train
HSS10X0.500,HSS10.000X0.500,structural_section,human_review,2026-09-07T10:16:11.220603+00:00,fbc82045-b134-4772-9265-18fb34da4039,0.205900,1,train
W10X60,W10X60,structural_section,human_review,2026-09-07T10:16:11.220630+00:00,c41643ec-8b8c-4391-b436-0e449ef1a07c,0.870000,1,train
W10X33,W10X33,structural_section,human_review,2026-09-07T10:16:11.220656+00:00,0aa01ac9-645e-4624-a765-f92ada32162d,0.870000,1,train
HSS6X6X1/2,HSS6X6X1/2,structural_section,human_review,2026-09-07T10:16:11.220682+00:00,f8f1b6cd-4521-4bc0-a1ef-2f5f3c4082eb,0.870000,1,train
HSS8X6X3/8,HSS8X6X3/8,structural_section,human_review,2026-09-07T10:16:11.220708+00:00,2fbe622a-ab5b-4ded-905c-91c873846377,0.870000,1,train
HSS6X6X3/8,HSS6X6X3/8,structural_section,human_review,2026-09-07T10:16:11.220800+00:00,15560028-4d4b-49ba-aeb9-4a7ae146a7bb,0.870000,1,test
L4X4X3/8,L4X4X3/8,structural_section,human_review,2026-09-07T10:16:30.615529+00:00,bb287dad-6e65-47a0-bb13-1e1b61e9312e,0.870000,1,test
W24X55,W24X55,structural_section,human_review,2026-09-07T10:16:30.615668+00:00,f9a819f5-cb02-47f1-b6e5-ff21b2425b44,0.870000,1,train
W8x31,W8X31,structural_section,human_review,2026-09-07T10:16:30.615713+00:00,8c642d9e-213a-46ea-b55e-e473ce49d7ae,0.870000,1,train
HSS20X8X5/8,HSS20X8X5/8,structural_section,human_review,2026-09-07T10:16:30.615748+00:00,f0358700-6dbb-4490-9541-f6b9a4390b2a,0.870000,1,validation
HSS10X6X3/8,HSS10X6X3/8,structural_section,human_review,2026-09-07T10:16:30.615781+00:00,90465e8f-41b0-4235-9e6f-1012a2bf7661,0.870000,1,train
W12X26,W12X26,structural_section,human_review,2026-09-07T10:16:30.615812+00:00,850a95fd-198a-40fc-8f22-8d7a5ddef874,0.870000,1,train
W10X19,W10X19,structural_section,human_review,2026-09-07T10:16:30.615842+00:00,307756e3-5b85-4231-8e00-53da2bf6c848,0.870000,1,train
W21X50,W21X50,structural_section,human_review,2026-09-07T10:16:30.615871+00:00,151fa22d-edfd-46c1-a6b3-6004d0cee24f,0.870000,1,train
W18X50,W18X50,structural_section,human_review,2026-09-07T10:16:30.615900+00:00,626755ac-63b0-43c7-85b8-c4abdab045e3,0.870000,1,train
W21X55,W21X55,structural_section,human_review,2026-09-07T10:16:30.615928+00:00,d386c2ae-78f5-4b57-9292-bc573e80a75a,0.870000,1,train
HSS10X8X3/8,HSS10X8X3/8,structural_section,human_review,2026-09-07T10:16:30.615955+00:00,124aaf33-b3e7-44e7-9cc6-67543b62c086,0.870000,1,train
W10X39,W10X39,structural_section,human_review,2026-09-07T11:37:05.320989+00:00,f87a4419-4502-47cb-9432-b91544a31483,0.959100,1,train
W10X49,W10X49,structural_section,human_review,2026-09-07T11:37:05.321304+00:00,90fee35b-c241-45e8-bdc3-53ed80a820b2,0.829500,1,train
W10X54,W10X54,structural_section,human_review,2026-09-07T11:37:05.321386+00:00,f1881661-340b-4e53-8551-44b70fd1631b,0.994100,1,train
W10X45,W10X45,structural_section,human_review,2026-09-07T11:37:05.321446+00:00,b5a15b3f-50fe-4da1-a956-db95c68d8520,0.994600,1,train
W10X33,W10X33,structural_section,human_review,2026-09-07T11:37:05.321516+00:00,4eb09895-765b-4256-8342-a0d8f87627ef,0.997800,1,train
W12X40,W12X40,structural_section,human_review,2026-09-07T11:37:05.321645+00:00,1e07a2a2-102f-46b9-9a71-4b2785cc472c,0.697500,1,train
W21X44,W21X44,structural_section,human_review,2026-09-07T11:37:05.321769+00:00,9fae8a70-57f1-4a8a-b731-23e80fa655b2,0.727600,1,train
W10X15,W10X15,structural_section,human_review,2026-09-07T11:37:05.321827+00:00,c6eb5724-deed-4a78-8880-abbf38fef86e,0.742600,1,test
W10X30,W10X30,structural_section,human_review,2026-09-07T11:37:05.321879+00:00,e3112659-1d9c-4d84-8602-9ba86f549500,0.713700,1,train
W12X22,W12X22,structural_section,human_review,2026-09-07T11:37:05.321930+00:00,d1dbcaa6-6c8c-4fe7-9cd2-92874c94bb43,0.704000,1,test
W14X22,W14X22,structural_section,human_review,2026-09-07T11:37:05.321978+00:00,d55df132-866a-40b2-a893-c32f948c002e,0.980300,1,train
W18X40,W18X40,structural_section,human_review,2026-09-07T11:37:05.322025+00:00,a038ee28-211e-457d-94ea-108e3e52bf7f,0.591600,1,train
W16X31,W16X31,structural_section,human_review,2026-09-07T11:37:05.322074+00:00,d4cdedfa-61be-48ce-ac10-46a50eacf2c8,0.699800,1,train
W16X26,W16X26,structural_section,human_review,2026-09-07T11:37:05.322120+00:00,76e7ffb0-446a-493e-a96d-eef42497d3fe,0.929700,1,train
W12X16,W12X16,structural_section,human_review,2026-09-07T11:37:05.322170+00:00,b965a31b-6fb3-432e-bd18-34e6f58627ce,0.956800,1,train
W8X40,W8X40,structural_section,human_review,2026-09-07T11:37:05.322213+00:00,2c9f6344-89f7-4673-9a73-ded0f2eb182d,0.870000,1,train
W10X60,W10X60,structural_section,human_review,2026-09-07T11:37:05.322258+00:00,d7ca9553-738d-446f-b112-ae79c202499e,0.870000,1,validation
HSS6X6X1/2,HSS6X6X1/2,structural_section,human_review,2026-09-07T11:37:05.322307+00:00,32c6ef86-5870-4d0f-82ba-00dc3e2b0258,0.870000,1,train
HSS8X6X3/8,HSS8X6X3/8,structural_section,human_review,2026-09-07T11:37:05.322356+00:00,f458650d-c627-4553-b484-3017c84784d3,0.870000,1,train
HSS6X6X3/8,HSS6X6X3/8,structural_section,human_review,2026-09-07T11:37:05.322401+00:00,611437ba-1924-47e1-a550-36b539a16794,0.870000,1,test
L4X4X3/8,L4X4X3/8,structural_section,human_review,2026-09-07T11:37:05.322448+00:00,d8e48982-26c1-4db9-9464-ed8360325e7f,0.870000,1,train
HSS14X6X5/8,HSS14X6X5/8,structural_section,human_review,2026-09-07T11:37:05.322497+00:00,8e0f580b-bf54-4697-9fe6-b087109f5909,0.870000,1,train
W8x31,W8X31,structural_section,human_review,2026-09-07T11:37:05.322546+00:00,7fa58e37-3805-4f62-8e85-061a638838da,0.870000,1,train
HSS20X8X5/8,HSS20X8X5/8,structural_section,human_review,2026-09-07T11:37:05.322593+00:00,2ac19f35-8bfc-4ed5-8593-13f2e4192e7e,0.870000,1,train
HSS14X6X1/2,HSS14X6X1/2,structural_section,human_review,2026-09-07T11:37:05.322641+00:00,9e71a1db-c864-43d2-8112-dbac17d8368a,0.870000,1,train
HSS10X6X3/8,HSS10X6X3/8,structural_section,human_review,2026-09-07T11:37:13.136260+00:00,a470bd7f-b04b-401b-b28b-b41cdf0a17e8,0.870000,1,train
W12X26,W12X26,structural_section,human_review,2026-09-07T11:37:13.136434+00:00,b77361fb-08e1-44b6-a910-c0875419d2b8,0.870000,1,train
W21X55,W21X55,structural_section,human_review,2026-09-07T11:37:13.136510+00:00,a4e0d1f4-de6a-4221-aa8b-9a286135a6da,0.870000,1,train
W10X19,W10X19,structural_section,human_review,2026-09-07T11:37:13.136615+00:00,42cef1a0-db24-45b0-9335-df9406c24ffe,0.870000,1,train
W21X50,W21X50,structural_section,human_review,2026-09-07T11:37:13.136687+00:00,d67c75de-2bd5-4ac7-bea8-33a345a35d3b,0.870000,1,train
W18X50,W18X50,structural_section,human_review,2026-09-07T11:37:13.136741+00:00,b88287a5-a6da-49dc-b72e-a4451896522f,0.870000,1,train
HSS10X8X3/8,HSS10X8X3/8,structural_section,human_review,2026-09-07T11:37:13.136785+00:00,8283410d-2812-4f10-b9bc-42997dabe1b9,0.870000,1,test
W18X35,W18X35,structural_section,human_review,2026-09-07T11:37:13.136830+00:00,5b45642c-5cdf-47ec-9151-92dd57aeec7f,0.870000,1,train
W10X39,W10X39,structural_section,human_review,2026-09-07T11:43:38.696987+00:00,08fab714-396e-46ca-93a5-59b57cfe13ea,0.833700,1,validation
W10X49,W10X49,structural_section,human_review,2026-09-07T11:43:38.697411+00:00,704520a5-dde7-4d82-96ed-052463de2019,0.829500,1,validation
W10X45,W10X45,structural_section,human_review,2026-09-07T11:43:38.697471+00:00,2990e8db-7e5f-477d-a9bf-828b5b32a454,0.834600,1,train
W10X33,W10X33,structural_section,human_review,2026-09-07T11:43:38.697516+00:00,ba942b71-3f0f-4911-962d-8d9ad1928252,0.831600,1,train
W12X40,W12X40,structural_section,human_review,2026-09-07T11:43:38.697631+00:00,5ede37bc-36ba-4286-8c49-aeee1ad0c9c6,0.697500,1,train
W21X44,W21X44,structural_section,human_review,2026-09-07T11:43:38.697691+00:00,937466d1-bb79-426a-8927-add96f8d5fae,0.727600,1,train
W10X15,W10X15,structural_section,human_review,2026-09-07T11:43:38.697744+00:00,b2f06627-0331-493d-803e-31b450f4acff,0.737200,1,train
W10X30,W10X30,structural_section,human_review,2026-09-07T11:43:38.697797+00:00,00af5cc5-74c1-4783-920d-3270ce679a4f,0.760900,1,train
W12X22,W12X22,structural_section,human_review,2026-09-07T11:43:38.697846+00:00,2cae4e7a-531a-4e8e-9140-2108bcf1a49e,0.704000,1,train
W14X22,W14X22,structural_section,human_review,2026-09-07T11:43:38.697895+00:00,aa223807-51ba-4e1a-be10-8ab4603f5c9b,0.979400,1,validation
W16X31,W16X31,structural_section,human_review,2026-09-07T11:43:38.697945+00:00,07df4c68-6a25-4e70-bd28-677a1ae51499,0.978200,1,train
HSS10X8X3/8,HSS10X8X3/8,structural_section,human_review,2026-09-07T11:43:38.697999+00:00,de339ec8-e9c2-47a7-9930-a532de85a3e1,0.687600,1,train
W16X26,W16X26,structural_section,human_review,2026-09-07T11:43:38.698052+00:00,b6a9326f-fab4-44b9-8e01-8431b1e97728,0.550000,1,train
W12X16,W12X16,structural_section,human_review,2026-09-07T11:43:38.698107+00:00,22730933-e7ce-4d67-a8aa-123e3f0f35e0,0.743600,1,test
W18X35,W18X35,structural_section,human_review,2026-09-07T11:43:38.698233+00:00,cc1d0186-c24d-402c-9d62-839347475d29,0.762100,1,validation
W8X40,W8X40,structural_section,human_review,2026-09-07T11:43:38.698346+00:00,ff67e13d-a77a-4fc9-a5c2-82b3896d13ca,0.870000,1,train
W10X60,W10X60,structural_section,human_review,2026-09-07T11:43:38.698433+00:00,a794d45d-4da7-4a35-97ef-181307d9bd10,0.870000,1,train
W10X54,W10X54,structural_section,human_review,2026-09-07T11:43:38.698523+00:00,9d0c43ff-c1d3-4fcd-a5a0-d7bc8990bcc7,0.870000,1,train
HSS6X6X1/2,HSS6X6X1/2,structural_section,human_review,2026-09-07T11:43:38.698591+00:00,7f564401-cdfa-4954-9a39-6f68f35d00d2,0.870000,1,train
HSS8X6X3/8,HSS8X6X3/8,structural_section,human_review,2026-09-07T11:43:38.698640+00:00,1facf47c-9b97-42e7-9974-3e30f995387f,0.870000,1,train
HSS6X6X3/8,HSS6X6X3/8,structural_section,human_review,2026-09-07T11:43:38.698694+00:00,3813c007-2d3e-4b3a-a725-caff5d08e328,0.870000,1,test
L4X4X3/8,L4X4X3/8,structural_section,human_review,2026-09-07T11:43:38.698794+00:00,d6b6ed55-5664-4020-a4a0-c4cc846f3025,0.870000,1,train
W24X55,W24X55,structural_section,human_review,2026-09-07T11:43:38.698849+00:00,5e80a8db-c7c4-4dbb-b1bb-d1ec5b8a30fe,0.870000,1,validation
HSS14X6X5/8,HSS14X6X5/8,structural_section,human_review,2026-09-07T11:43:38.698906+00:00,0abbd3ac-d20a-4912-b622-1198c66ac309,0.870000,1,train
W21X48,W21X48,structural_section,human_review,2026-09-07T11:43:38.698956+00:00,3de75dec-c284-413d-b76f-1d89f1211a68,0.870000,1,train
W14X26,W14X26,structural_section,human_review,2026-09-07T11:43:50.911978+00:00,1b11df91-c7b3-4088-ab17-8c52e9cd65e8,0.870000,1,train
W24X84,W24X84,structural_section,human_review,2026-09-07T11:43:50.918426+00:00,29d583da-327c-4102-90c5-206866874435,0.870000,1,train
W8x31,W8X31,structural_section,human_review,2026-09-07T11:43:50.918498+00:00,f9827d3e-4d74-482e-996f-4d49f08827b8,0.870000,1,validation
HSS20X8X5/8,HSS20X8X5/8,structural_section,human_review,2026-09-07T11:43:50.918549+00:00,0d9302e2-9dde-4b58-bfa6-3908027fc90a,0.870000,1,train
HSS14X6X1/2,HSS14X6X1/2,structural_section,human_review,2026-09-07T11:43:50.918592+00:00,c9306102-84f6-46af-a792-20debde02f7c,0.870000,1,train
HSS10X6X3/8,HSS10X6X3/8,structural_section,human_review,2026-09-07T11:43:50.918636+00:00,ad21efa6-247e-41fe-936c-344837e4590f,0.870000,1,train
W12X26,W12X26,structural_section,human_review,2026-09-07T11:43:50.918677+00:00,c30030df-7ca3-4a39-acd8-c3cec48458ba,0.870000,1,train
W10X19,W10X19,structural_section,human_review,2026-09-07T11:43:50.918719+00:00,b2930eb0-17e8-4767-9ca4-d085a4ef9d86,0.870000,1,train
W21X50,W21X50,structural_section,human_review,2026-09-07T11:43:50.918766+00:00,7e6113af-a4e3-4244-a241-818e9331f172,0.870000,1,train
W18X50,W18X50,structural_section,human_review,2026-09-07T11:43:50.918810+00:00,f5eeb6ed-0b50-4d25-91dc-306786c4575a,0.870000,1,train
W21X55,W21X55,structural_section,human_review,2026-09-07T11:43:50.918849+00:00,3e5119be-07d7-446b-9ab2-aeb722475af2,0.870000,1,validation
W18X40,W18X40,structural_section,human_review,2026-09-07T11:43:50.918891+00:00,23760336-33ea-4019-8f24-71efe3af7eb6,0.870000,1,train
W30X90,W30X90,structural_section,human_review,2026-09-08T11:17:15.986651+00:00,e1472d44-1ba9-4bd5-9d1b-5af6c375b5c2,0.870000,1,train
W16X36,W16X36,structural_section,human_review,2026-09-08T11:17:15.987409+00:00,f8a82edb-453b-4038-af88-492d97f63f47,0.870000,1,train
W10X39,W10X39,structural_section,human_review,2026-09-08T11:17:15.987518+00:00,3315e2fa-6e36-425e-af22-05db553ef72b,0.833700,1,train
W10X49,W10X49,structural_section,human_review,2026-09-08T11:17:15.987590+00:00,6c57b7b9-55e6-47a7-9e3e-1a827a2b2769,0.829500,1,validation
W10X45,W10X45,structural_section,human_review,2026-09-08T11:17:15.987654+00:00,ee09d54f-0a91-4fa2-86fb-c1d9bf94da9e,0.834600,1,train
W10X33,W10X33,structural_section,human_review,2026-09-08T11:17:15.987711+00:00,55d6c556-2dd3-4961-8c65-e9d93beedc79,0.831600,1,train
W12X40,W12X40,structural_section,human_review,2026-09-08T11:17:15.987769+00:00,5a88f355-e0c6-48be-a22c-73b9b37eb42a,0.697500,1,train
W21X44,W21X44,structural_section,human_review,2026-09-08T11:17:15.987855+00:00,657767bf-5d60-4d08-89c8-3488d1aa65df,0.727600,1,train
W10X15,W10X15,structural_section,human_review,2026-09-08T11:17:15.987947+00:00,d8f2f571-e58f-4baf-87da-43c149557101,0.737200,1,test
W10X30,W10X30,structural_section,human_review,2026-09-08T11:17:15.988004+00:00,01055c7c-b32c-40c5-9e31-de01ffe7955c,0.760900,1,train
W12X22,W12X22,structural_section,human_review,2026-09-08T11:17:15.988091+00:00,d571bc8c-5929-48d3-be73-cc59a2dc9361,0.704000,1,train
W14X22,W14X22,structural_section,human_review,2026-09-08T11:17:15.988329+00:00,4c3f2f44-1d51-4102-a47a-2006e4f6f53c,0.979400,1,train
W16X31,W16X31,structural_section,human_review,2026-09-08T11:17:15.988440+00:00,1c6c0bfe-ede3-4b0f-8dc5-d3e5d2216b12,0.978200,1,train
HSS10X8X3/8,HSS10X8X3/8,structural_section,human_review,2026-09-08T11:17:15.988526+00:00,d11a789a-59a3-4961-8020-f80a4f7eefd8,0.687600,1,train
W16X26,W16X26,structural_section,human_review,2026-09-08T11:17:15.988620+00:00,7270d303-d740-4a00-8020-a021b30dcbba,0.550000,1,validation
W12X16,W12X16,structural_section,human_review,2026-09-08T11:17:15.988716+00:00,6f66578d-2ad0-4338-936d-7b15690422e8,0.743600,1,train
W18X35,W18X35,structural_section,human_review,2026-09-08T11:17:15.988774+00:00,c4cc7af1-b9d3-4d56-906c-79cbc4e2c190,0.762100,1,train
W8X40,W8X40,structural_section,human_review,2026-09-08T11:17:15.988854+00:00,78442693-601f-486d-9980-c1f2e61dc90c,0.870000,1,train
W10X60,W10X60,structural_section,human_review,2026-09-08T11:17:15.988935+00:00,175336b5-919f-4796-8d3c-0330cf5cc75a,0.870000,1,train
W10X54,W10X54,structural_section,human_review,2026-09-08T11:17:15.988989+00:00,0eb70a15-df77-43f9-8b45-36e2d21156d7,0.870000,1,test
HSS6X6X1/2,HSS6X6X1/2,structural_section,human_review,2026-09-08T11:17:15.989044+00:00,98ac7c27-2c87-4abe-a5e3-4b2821f26018,0.870000,1,train
HSS8X6X3/8,HSS8X6X3/8,structural_section,human_review,2026-09-08T11:17:15.989101+00:00,f0ced0d7-b1c7-4fcd-a0bc-8694298c759b,0.870000,1,train
HSS6X6X3/8,HSS6X6X3/8,structural_section,human_review,2026-09-08T11:17:15.989157+00:00,32102c3c-da7e-409c-a7ec-c0f3de1768c1,0.870000,1,train
L4X4X3/8,L4X4X3/8,structural_section,human_review,2026-09-08T11:17:15.989211+00:00,c99b3683-6d02-4f2c-9582-e67ec314061a,0.870000,1,train
W24X55,W24X55,structural_section,human_review,2026-09-08T11:17:15.989342+00:00,18f80035-533d-422d-a73c-e2ee2e64b074,0.870000,1,validation
HSS14X6X5/8,HSS14X6X5/8,structural_section,human_review,2026-09-08T11:17:26.687364+00:00,b69287be-0305-4418-ae93-6117d59c14a6,0.870000,1,train
W21X48,W21X48,structural_section,human_review,2026-09-08T11:17:26.689742+00:00,b020af1e-e64d-4f52-b3dd-f789fe292138,0.870000,1,train
W14X26,W14X26,structural_section,human_review,2026-09-08T11:17:26.689824+00:00,cbec84b7-9919-4c50-81d0-95c5fefa430c,0.870000,1,train
W24X84,W24X84,structural_section,human_review,2026-09-08T11:17:26.689937+00:00,c554b3b7-c965-42d7-997a-0517264e4c0a,0.870000,1,train
W8x31,W8X31,structural_section,human_review,2026-09-08T11:17:26.690065+00:00,e57aab81-49b0-4e02-9065-665f0886eea6,0.870000,1,train
HSS20X8X5/8,HSS20X8X5/8,structural_section,human_review,2026-09-08T11:17:26.690140+00:00,03032425-7681-4dcd-8b8d-da660c2e30e5,0.870000,1,train
HSS14X6X1/2,HSS14X6X1/2,structural_section,human_review,2026-09-08T11:17:26.690198+00:00,8f5f3f11-642b-4c45-95e3-63a0b72d20e8,0.870000,1,validation
HSS10X6X3/8,HSS10X6X3/8,structural_section,human_review,2026-09-08T11:17:26.690251+00:00,bac99600-5e35-455c-ba6b-193179633f5c,0.870000,1,train
W12X26,W12X26,structural_section,human_review,2026-09-08T11:17:26.690304+00:00,770aa261-af1d-4230-927e-080d50351243,0.870000,1,validation
W10X19,W10X19,structural_section,human_review,2026-09-08T11:17:26.690356+00:00,f0b8aa02-9825-4d93-81fa-1c31d0aaa0f4,0.870000,1,train
W21X50,W21X50,structural_section,human_review,2026-09-08T11:17:26.690454+00:00,72c4f3bb-1556-42d8-89df-298bb2a1a492,0.870000,1,test
W18X50,W18X50,structural_section,human_review,2026-09-08T11:17:26.692036+00:00,ef2c79b8-0edd-4abd-960d-8e57708831aa,0.870000,1,test
W21X55,W21X55,structural_section,human_review,2026-09-08T11:17:26.692103+00:00,ce79fe0e-4748-4caf-9888-233b7602cf86,0.870000,1,train
W18X40,W18X40,structural_section,human_review,2026-09-08T11:17:26.692162+00:00,480abea4-50dd-41ee-a5b6-054916895c32,0.870000,1,train
W8x35,W8X35,structural_section,human_review,2026-09-08T11:39:32.295803+00:00,66e62de0-3351-4d29-8843-99f3184cb733,0.870000,1,validation
HSS8x8x1/2,HSS8X8X1/2,structural_section,human_review,2026-09-08T11:39:32.297683+00:00,7ae8e4d4-bf7f-408d-a53d-efa971c7e388,0.870000,1,train
W16x45,W16X45,structural_section,human_review,2026-09-08T11:39:32.298179+00:00,3796e6dc-46ab-4ab8-9ab7-7ad990864c60,0.870000,1,train
W24x68,W24X68,structural_section,human_review,2026-09-08T11:39:32.298288+00:00,9c0edc6c-dceb-4bba-98ed-dfd4c9e03e88,0.870000,1,train
HSS12x12x1/2,HSS12X12X1/2,structural_section,human_review,2026-09-08T11:39:32.298354+00:00,3901a34d-43eb-4370-b546-eec4f05587e0,0.870000,1,train
W12x45,W12X45,structural_section,human_review,2026-09-08T11:39:32.298412+00:00,dc321dc5-5e98-4418-8b20-3c333cfd0c1c,0.870000,1,train
W8x10,W8X10,structural_section,human_review,2026-09-08T11:39:32.298462+00:00,6ebf6106-55fe-4d18-aa6c-c4b7e230b133,0.870000,1,train
W16x31,W16X31,structural_section,human_review,2026-09-08T11:39:32.298514+00:00,5927d4e7-6126-4e57-9110-c32ac18c282c,0.870000,1,test
WT16.5x59,WT16.5X59,structural_section,human_review,2026-09-08T11:39:32.298569+00:00,9aa61c5f-4b4d-4a32-90ae-4ac59df9e528,0.870000,1,train
